,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,weekday_pct,total_days_january,churn,city_Astapor,city_King's Landing,phone_Android,phone_iPhone,luxury_car_user_True
36108,5.56,5.0,5.0,1.0,0.0,0,75.0,23,1,1,0,1,0,0
36109,2.4,4.7,4.3,1.0,0.0,2,61.5,28,0,1,0,0,1,0
36110,11.34,5.0,5.0,1.0,0.0,1,0.0,2,1,0,0,0,1,0
36111,9.67,5.0,5.0,1.0,0.0,2,100.0,28,1,0,1,0,1,0
36112,8.49,5.0,4.9,1.0,0.0,1,100.0,21,1,0,0,0,1,0
36113,2.06,5.0,5.0,1.0,0.0,1,100.0,16,1,0,0,0,1,1
36114,2.22,5.0,4.9,1.0,0.0,0,0.0,6,0,0,1,0,1,0
36115,2.05,5.0,4.9,1.0,0.0,0,100.0,23,0,0,0,0,1,1
36116,2.0,5.0,5.0,1.5,50.0,0,0.0,18,1,0,0,0,1,0
36117,3.68,5.0,5.0,1.0,0.0,4,71.4,19,1,0,0,1,0,0
36118,1.25,5.0,5.0,1.0,0.0,1,0.0,25,1,0,0,0,1,0
36119,1.27,5.0,5.0,1.13,30.0,1,60.0,5,1,0,1,1,0,0
36120,0.9,5.0,4.5,1.0,0.0,1,100.0,1,1,0,0,1,0,0
36121,2.58,4.7,4.8,1.0,0.0,5,43.8,2,0,0,0,0,1,0
36122,1.93,4.0,5.0,1.0,0.0,1,100.0,17,1,1,0,0,1,1
36123,9.59,4.5,4.3,1.11,14.3,4,35.7,18,1,1,0,0,1,0
36124,4.79,4.3,2.3,1.0,0.0,1,54.8,8,1,0,0,1,0,0
36125,7.88,5.0,4.9,1.75,100.0,0,0.0,17,1,1,0,1,0,0
36126,2.16,4.9,5.0,1.03,3.0,2,75.8,14,0,0,1,0,1,0
36127,28.02,5.0,5.0,1.0,0.0,0,0.0,6,0,0,1,0,1,1
36128,4.48,4.8,5.0,1.0,0.0,1,75.0,30,0,0,0,1,0,0
36129,10.74,3.5,3.0,1.25,50.0,2,100.0,13,1,0,0,0,1,0
36130,2.13,4.0,5.0,1.0,0.0,0,100.0,14,1,0,0,1,0,0
36131,3.18,4.8,5.0,1.12,23.8,5,71.4,31,1,1,0,0,1,1
36132,4.01,5.0,4.8,1.0,0.0,8,75.0,18,1,1,0,1,0,1
36133,2.54,5.0,5.0,1.0,0.0,2,100.0,19,1,0,0,1,0,0
36134,2.3,5.0,5.0,1.25,100.0,0,0.0,21,1,1,0,1,0,0
36135,9.41,5.0,4.6,1.0,0.0,0,100.0,29,1,0,0,1,0,0
36136,8.1,5.0,5.0,1.0,0.0,1,0.0,18,1,0,0,0,1,1
36137,3.21,4.8,4.7,1.01,2.3,7,50.0,18,0,0,1,1,0,1
36138,1.46,4.8,4.0,1.63,50.0,6,33.3,31,1,1,0,1,0,0
36139,4.44,5.0,4.9,1.0,0.0,1,100.0,13,1,0,0,0,1,1
36140,2.09,5.0,4.0,1.25,50.0,2,100.0,30,1,0,0,1,0,0
36141,3.5,5.0,4.0,1.0,0.0,2,0.0,12,1,0,0,0,1,0
36142,1.73,5.0,5.0,1.0,0.0,2,50.0,5,1,0,1,0,1,0
36143,4.89,4.9,4.7,1.0,0.0,4,58.3,24,1,0,0,1,0,0
36144,1.56,4.5,4.0,1.0,0.0,1,100.0,28,0,0,1,0,1,1
36145,8.49,5.0,5.0,1.5,50.0,0,100.0,10,0,1,0,0,1,0
36146,7.89,5.0,5.0,1.0,0.0,2,100.0,23,1,0,1,0,1,0
36147,11.01,5.0,5.0,1.0,0.0,1,0.0,9,1,0,0,0,1,0
36148,1.11,5.0,4.9,2.0,100.0,1,100.0,3,1,1,0,0,1,0
36149,3.47,4.7,4.8,1.04,10.0,7,50.0,23,0,0,0,0,1,0
36150,2.18,4.5,5.0,1.0,0.0,2,100.0,1,1,0,0,0,1,0
36151,15.04,5.0,4.9,1.0,0.0,1,0.0,12,1,0,1,0,1,0
36152,26.07,4.5,5.0,1.0,0.0,2,0.0,17,1,0,0,1,0,1
36153,1.14,5.0,4.9,1.5,100.0,0,0.0,11,0,0,1,0,1,1
36154,3.52,4.9,5.0,1.0,0.0,2,100.0,31,1,1,0,0,1,1
36155,13.64,5.0,4.9,1.0,0.0,0,100.0,27,1,1,0,0,1,0
36156,21.45,5.0,4.9,1.0,0.0,1,50.0,4,0,0,1,0,1,0
36157,12.43,5.0,5.0,1.0,0.0,0,100.0,1,1,1,0,0,1,0
36158,1.75,5.0,5.0,1.0,0.0,2,100.0,10,1,0,0,0,1,0
36159,0.3,5.0,4.9,1.0,0.0,0,0.0,25,1,0,0,0,1,0
36160,7.68,5.0,5.0,1.0,0.0,1,50.0,20,1,1,0,0,1,0
36161,3.9,5.0,5.0,1.0,0.0,9,77.8,9,1,1,0,1,0,0
36162,12.79,5.0,4.9,1.0,0.0,0,100.0,20,1,1,0,0,1,0
36163,22.62,5.0,5.0,1.0,0.0,0,50.0,22,0,0,0,0,1,1
36164,1.11,5.0,4.0,1.0,0.0,0,100.0,15,1,1,0,1,0,0
36165,2.26,5.0,5.0,1.0,0.0,2,100.0,27,1,1,0,0,1,0
36166,1.29,5.0,3.5,1.06,25.0,0,0.0,16,1,0,0,1,0,0
36167,2.27,5.0,4.0,1.0,0.0,0,0.0,30,1,1,0,1,0,0
36168,13.11,5.0,5.0,1.0,0.0,1,100.0,31,1,1,0,1,0,0
36169,8.0,5.0,4.9,1.0,0.0,0,100.0,13,0,1,0,1,0,0
36170,14.69,5.0,5.0,1.0,0.0,1,100.0,26,1,0,1,0,1,0
36171,9.75,5.0,5.0,1.0,0.0,1,0.0,18,1,0,0,0,1,0
36172,19.52,5.0,4.9,1.0,0.0,0,100.0,24,1,0,0,1,0,0
36173,1.82,5.0,4.9,1.0,0.0,0,100.0,3,0,0,1,0,1,1
36174,32.26,5.0,5.0,1.0,0.0,1,0.0,23,1,0,1,0,1,0
36175,13.01,5.0,4.9,1.0,0.0,0,100.0,26,1,0,0,0,1,0
36176,7.66,4.7,4.9,1.18,20.0,3,50.0,4,0,0,0,0,1,0
36177,1.74,4.8,4.8,1.26,14.3,1,85.7,7,0,0,0,0,1,0
36178,2.42,5.0,5.0,1.0,0.0,0,100.0,12,0,0,0,0,1,1
36179,15.8,5.0,5.0,1.0,0.0,1,100.0,1,1,0,1,0,1,0
36180,13.88,5.0,4.9,1.0,0.0,1,100.0,20,1,1,0,0,1,1
36181,3.47,5.0,5.0,1.0,0.0,0,100.0,3,1,0,0,0,1,0
36182,2.04,5.0,4.9,1.0,0.0,0,0.0,31,1,0,0,0,1,0
36183,3.66,4.8,4.9,1.05,6.3,4,68.8,16,0,0,1,0,1,0
36184,3.16,4.9,3.1,1.41,34.6,3,34.6,5,0,1,0,0,1,1
36185,3.09,4.8,5.0,1.11,11.1,4,72.2,22,0,1,0,0,1,1
36186,6.55,4.7,3.7,1.17,33.3,1,100.0,21,0,0,1,1,0,0
36187,3.23,4.8,3.7,1.0,0.0,3,66.7,25,0,1,0,0,1,1
36188,4.54,5.0,5.0,1.88,50.0,0,0.0,19,0,1,0,0,1,1
36189,6.24,5.0,5.0,1.0,0.0,0,33.3,19,1,0,1,1,0,1
36190,1.02,5.0,1.0,1.0,0.0,1,0.0,2,1,1,0,0,1,0
36191,8.27,3.5,5.0,1.0,0.0,2,100.0,4,1,0,1,0,1,1
36192,6.16,5.0,3.0,1.08,33.3,0,100.0,25,0,0,1,0,1,0
36193,3.04,5.0,5.0,1.25,25.0,4,37.5,19,0,0,1,1,0,0
36194,6.25,4.0,5.0,1.0,0.0,1,33.3,22,0,0,1,0,1,1
36195,8.42,4.0,4.9,1.0,0.0,1,100.0,23,1,0,0,1,0,1
36196,6.37,5.0,5.0,1.0,0.0,2,100.0,28,1,0,0,1,0,1
36197,5.31,5.0,4.9,1.0,0.0,1,50.0,13,1,0,0,1,0,1
36198,3.03,4.5,3.5,1.0,0.0,7,57.8,2,0,0,0,0,1,0
36199,3.45,5.0,4.9,1.25,50.0,0,50.0,20,1,1,0,0,1,0
36200,10.11,5.0,4.9,1.0,0.0,1,100.0,7,1,0,0,1,0,1
36201,2.91,5.0,4.0,1.0,0.0,0,100.0,25,1,0,0,1,0,0
36202,7.48,5.0,5.0,1.0,0.0,1,0.0,25,1,0,0,1,0,1
36203,1.56,5.0,5.0,1.0,0.0,1,0.0,10,1,0,0,0,1,0
36204,6.37,4.5,4.0,1.31,25.0,0,25.0,31,0,0,0,1,0,0
36205,11.94,4.0,4.9,1.0,0.0,0,100.0,9,1,0,0,0,1,0
36206,3.65,5.0,5.0,1.0,0.0,2,0.0,11,1,0,1,1,0,0
36207,5.16,4.8,3.6,1.06,6.3,4,62.5,31,0,0,1,0,1,0
36208,2.86,5.0,5.0,1.13,33.3,1,33.3,24,1,1,0,1,0,0
36209,7.87,5.0,3.0,1.0,0.0,1,0.0,17,1,0,0,1,0,0
36210,8.11,5.0,5.0,1.0,0.0,0,33.3,16,1,0,0,1,0,0
36211,5.61,5.0,5.0,1.0,0.0,3,75.0,26,1,0,1,0,0,1
36212,1.81,5.0,5.0,1.0,0.0,0,100.0,11,0,0,0,1,0,0
36213,14.05,4.5,4.4,1.3,20.0,3,60.0,25,1,0,0,1,0,1
36214,4.25,4.8,3.9,1.0,0.0,9,33.3,18,1,0,1,1,0,0
36215,1.31,5.0,4.9,1.0,0.0,1,100.0,10,1,0,0,0,1,1
36216,8.03,4.3,4.9,1.0,0.0,0,100.0,12,1,1,0,0,1,0
36217,1.98,5.0,4.5,1.0,0.0,0,100.0,16,1,0,1,0,1,0
36218,9.55,5.0,4.9,1.0,0.0,1,0.0,18,1,0,0,0,0,1
36219,3.99,5.0,4.0,1.5,100.0,1,100.0,11,1,1,0,0,1,0
36220,3.4,4.7,5.0,1.0,0.0,0,0.0,18,0,0,0,1,0,0
36221,2.59,4.7,4.8,1.13,15.2,16,60.9,12,0,0,0,0,1,0
36222,4.7,5.0,4.9,1.0,0.0,1,100.0,1,1,0,0,0,1,0
36223,3.22,4.9,4.3,1.07,7.1,5,28.6,19,0,0,0,0,1,0
36224,1.83,4.8,5.0,1.17,18.8,4,62.5,10,0,0,0,0,1,0
36225,14.12,5.0,4.9,1.0,0.0,1,0.0,26,1,0,0,0,1,0
36226,23.1,5.0,4.0,1.13,50.0,1,100.0,15,1,1,0,0,1,0
36227,2.58,5.0,5.0,1.0,0.0,1,66.7,9,0,0,1,0,1,1
36228,3.76,4.9,4.7,1.03,6.6,20,55.7,23,0,0,0,0,1,1
36229,4.66,5.0,5.0,1.0,0.0,0,100.0,24,1,1,0,0,1,0
36230,1.71,5.0,5.0,1.04,16.7,2,83.3,24,0,0,1,0,1,0
36231,7.32,5.0,5.0,1.0,0.0,1,100.0,13,1,1,0,1,0,1
36232,3.71,5.0,5.0,1.75,40.0,2,60.0,17,1,1,0,1,0,1
36233,21.22,5.0,4.9,1.0,0.0,0,100.0,19,0,0,1,0,1,1
36234,4.15,5.0,4.3,1.0,0.0,8,100.0,23,1,0,0,1,0,0
36235,5.94,4.8,5.0,1.01,4.0,9,52.0,27,0,0,0,0,1,0
36236,1.23,4.8,4.8,1.0,0.0,11,41.7,27,1,0,0,0,1,1
36237,1.59,4.3,5.0,1.31,50.0,1,75.0,7,0,0,1,0,1,0
36238,2.84,5.0,5.0,1.0,0.0,0,0.0,25,1,1,0,0,1,0
36239,4.12,4.0,4.0,1.0,0.0,1,100.0,6,1,1,0,0,1,0
36240,2.62,4.7,4.4,1.07,7.1,3,42.9,22,0,0,0,0,1,1
36241,3.67,4.9,5.0,1.06,8.6,24,79.3,26,1,0,0,0,1,0
36242,2.61,5.0,5.0,1.02,3.4,7,44.8,22,0,0,1,0,1,0
36243,5.74,5.0,4.9,1.0,0.0,1,100.0,26,1,0,0,1,0,1
36244,3.11,4.7,4.9,1.0,0.0,0,66.7,7,1,1,0,1,0,0
36245,2.63,4.8,4.8,1.07,14.3,0,64.3,16,0,1,0,0,1,0
36246,6.07,4.4,4.6,1.05,5.3,4,86.8,27,0,0,0,1,0,1
36247,4.42,4.8,5.0,1.0,0.0,4,75.0,24,1,0,0,1,0,0
36248,0.02,4.0,4.9,1.0,0.0,1,100.0,13,1,1,0,0,1,0
36249,4.53,5.0,4.0,1.0,0.0,1,100.0,28,1,0,0,0,1,0
36250,1.5,5.0,4.9,1.0,0.0,0,0.0,28,1,0,0,1,0,0
36251,14.11,5.0,4.9,1.0,0.0,1,100.0,16,1,0,1,1,0,1
36252,4.59,4.5,5.0,1.58,33.3,3,0.0,26,1,1,0,1,0,1
36253,5.91,5.0,3.7,1.0,0.0,2,100.0,28,0,0,0,0,1,0
36254,6.14,5.0,5.0,2.25,100.0,0,0.0,26,0,1,0,1,0,0
36255,4.69,4.9,5.0,1.5,28.6,3,57.1,9,1,1,0,0,1,0
36256,2.71,5.0,4.0,1.0,0.0,2,50.0,11,0,1,0,0,1,0
36257,17.21,5.0,4.9,1.0,0.0,1,100.0,30,1,1,0,0,1,1
36258,3.97,4.7,5.0,1.0,0.0,3,66.7,4,1,1,0,0,1,1
36259,2.91,4.7,5.0,1.0,0.0,0,55.0,8,0,0,0,0,1,0
36260,3.46,4.6,4.6,1.0,0.0,16,75.0,6,0,0,0,0,1,1
36261,2.33,5.0,5.0,1.0,0.0,3,0.0,25,0,0,1,0,1,1
36262,9.37,4.9,4.8,1.01,5.1,9,97.4,7,0,0,0,1,0,0
36263,4.35,4.9,5.0,1.0,0.0,1,75.0,24,1,0,0,0,1,1
36264,0.84,5.0,5.0,1.0,0.0,2,50.0,17,1,0,1,1,0,1
36265,3.1,5.0,4.7,1.29,33.3,0,66.7,11,0,0,1,0,1,0
36266,2.31,5.0,4.0,1.5,33.3,3,66.7,18,1,0,0,1,0,0
36267,10.88,5.0,5.0,1.0,0.0,0,100.0,31,1,0,0,1,0,0
36268,5.18,4.9,3.8,1.0,0.0,8,66.7,30,1,1,0,0,1,0
36269,2.97,4.7,4.9,1.16,21.1,0,42.1,24,1,0,0,1,0,1
36270,1.0,5.0,5.0,1.25,100.0,2,0.0,19,1,1,0,0,1,0
36271,4.39,4.0,4.0,1.0,0.0,2,50.0,19,1,0,0,1,0,0
36272,2.68,4.7,4.7,1.02,1.5,0,73.1,25,0,0,0,0,1,0
36273,18.64,5.0,5.0,1.0,0.0,1,100.0,1,1,0,0,0,1,1
36274,3.06,5.0,4.5,1.0,0.0,0,66.7,23,1,1,0,0,1,0
36275,6.71,5.0,3.3,1.02,6.7,3,40.0,10,0,0,0,0,1,1
36276,0.84,5.0,4.5,1.0,0.0,2,50.0,20,1,0,0,0,1,0
36277,2.75,5.0,5.0,1.0,0.0,2,0.0,3,1,0,0,1,0,1
36278,3.83,5.0,4.9,1.0,0.0,1,0.0,7,1,0,0,0,0,1
36279,1.86,5.0,4.9,1.0,0.0,1,0.0,18,0,0,1,0,1,1
36280,14.27,5.0,5.0,1.0,0.0,0,100.0,8,1,1,0,1,0,1
36281,3.57,4.7,4.8,1.01,2.8,10,88.9,9,1,1,0,0,1,1
36282,1.43,5.0,3.0,1.0,0.0,2,100.0,17,1,1,0,1,0,1
36283,2.75,5.0,5.0,1.0,0.0,0,100.0,25,1,1,0,0,1,0
36284,36.51,5.0,5.0,1.0,0.0,2,100.0,29,1,1,0,0,1,1
36285,6.16,5.0,4.9,1.0,0.0,1,0.0,17,1,0,0,1,0,1
36286,1.88,4.7,4.7,1.0,0.0,3,0.0,25,1,0,0,0,1,1
36287,4.09,4.8,4.8,1.07,12.3,8,64.6,6,0,0,0,0,1,1
36288,9.41,4.3,4.9,1.0,0.0,1,33.3,8,0,0,0,0,1,0
36289,9.13,5.0,4.9,1.0,0.0,0,100.0,22,1,1,0,0,1,0
36290,5.99,4.8,5.0,1.0,0.0,6,47.3,18,0,1,0,0,1,0
36291,2.63,5.0,5.0,1.88,50.0,1,100.0,6,1,0,0,0,1,0
36292,3.56,4.7,4.5,1.0,0.0,2,55.3,20,0,0,0,0,1,0
36293,3.96,5.0,5.0,1.0,0.0,0,100.0,31,1,1,0,0,1,0
36294,2.64,5.0,3.6,1.0,0.0,3,100.0,20,0,0,0,0,1,0
36295,1.97,4.8,5.0,1.04,5.9,0,35.3,23,0,1,0,0,1,1
36296,2.18,4.5,3.1,1.0,0.0,2,68.2,20,0,0,0,0,1,1
36297,14.42,5.0,4.9,1.0,0.0,0,100.0,2,1,0,0,1,0,0
36298,2.85,4.5,5.0,1.0,0.0,2,0.0,24,1,1,0,0,1,1
36300,5.71,5.0,4.9,1.0,0.0,1,0.0,24,1,0,1,0,0,0
36301,7.71,4.5,5.0,1.0,0.0,4,87.5,22,0,0,0,0,1,1
36302,9.1,4.5,5.0,1.13,50.0,1,0.0,24,0,1,0,0,1,1
36303,2.76,5.0,5.0,1.0,0.0,3,50.0,12,1,0,1,1,0,0
36304,1.31,3.3,4.9,1.0,0.0,0,33.3,26,1,0,0,0,1,0
36305,1.76,5.0,4.9,1.0,0.0,1,100.0,24,1,0,0,0,1,0
36306,3.6,4.7,4.3,1.0,0.0,2,100.0,7,0,1,0,0,1,1
36307,0.52,5.0,5.0,1.0,0.0,0,0.0,4,1,1,0,0,1,0
36308,4.44,4.0,5.0,1.0,0.0,1,100.0,15,1,1,0,0,1,0
36309,5.44,5.0,4.7,1.04,16.7,6,50.0,16,1,1,0,1,0,1
36310,4.23,5.0,4.0,1.0,0.0,1,100.0,30,0,0,1,0,1,0
36311,3.02,5.0,5.0,1.0,0.0,0,100.0,26,1,1,0,0,1,1
36312,1.08,5.0,5.0,1.0,0.0,2,0.0,8,1,0,0,0,1,0
36313,2.96,5.0,5.0,1.0,0.0,1,100.0,31,1,0,0,1,0,1
36314,8.27,5.0,4.0,1.0,0.0,2,100.0,11,1,1,0,1,0,1
36315,3.79,5.0,4.9,1.0,0.0,1,0.0,26,1,1,0,0,1,0
36316,7.36,4.5,5.0,1.13,50.0,0,100.0,31,1,0,1,1,0,1
36317,1.95,5.0,5.0,1.0,0.0,0,100.0,8,1,1,0,1,0,0
36318,2.03,4.9,4.7,1.09,7.1,6,64.3,30,1,1,0,0,1,0
36320,3.65,5.0,5.0,1.0,0.0,2,80.0,7,0,0,1,0,1,1
36321,2.48,5.0,4.8,1.1,5.9,7,52.9,5,0,0,0,0,1,1
36322,8.71,5.0,5.0,1.0,0.0,0,0.0,2,1,1,0,0,1,0
36323,4.52,5.0,4.0,3.0,100.0,0,100.0,19,1,0,1,1,0,1
36324,0.8,4.7,4.6,1.0,0.0,0,100.0,8,0,0,0,0,0,0
36325,8.45,4.6,4.8,1.11,13.6,14,65.9,20,1,1,0,0,1,0
36326,2.9,5.0,4.9,1.13,50.0,0,50.0,18,1,0,1,0,1,0
36327,2.49,5.0,4.6,1.4,40.0,8,30.0,31,0,1,0,0,1,0
36328,18.34,5.0,4.9,1.0,0.0,0,100.0,8,1,0,1,0,1,0
36329,17.0,5.0,5.0,1.0,0.0,0,66.7,4,0,0,1,1,0,1
36330,5.2,5.0,5.0,1.0,0.0,3,75.0,24,0,1,0,1,0,1
36331,2.58,4.8,4.4,1.22,44.4,0,66.7,7,1,1,0,0,1,1
36332,8.29,4.9,4.6,1.0,0.0,1,42.9,30,0,0,0,0,1,1
36333,4.65,5.0,5.0,1.0,0.0,0,0.0,11,1,1,0,1,0,0
36334,2.41,5.0,4.9,1.0,0.0,0,0.0,4,1,0,0,0,1,1
36335,4.04,4.6,5.0,1.0,0.0,1,55.6,20,1,0,0,1,0,0
36336,18.5,5.0,4.5,1.0,0.0,2,100.0,22,1,0,0,0,1,0
36337,10.67,4.9,5.0,1.0,0.0,5,88.9,28,0,0,1,0,1,1
36338,1.24,5.0,5.0,1.0,0.0,2,50.0,12,1,0,0,0,1,1
36339,6.99,4.7,3.0,1.0,0.0,0,100.0,5,1,1,0,0,1,0
36340,5.92,4.6,5.0,1.05,20.0,0,40.0,19,1,1,0,0,1,0
36341,3.57,4.0,5.0,1.0,0.0,0,100.0,18,1,1,0,0,1,0
36342,4.52,5.0,5.0,1.0,0.0,0,50.0,16,1,1,0,0,1,0
36343,3.08,5.0,4.9,1.0,0.0,1,50.0,31,1,0,0,1,0,1
36344,11.83,5.0,5.0,1.03,11.1,3,100.0,27,0,0,1,0,1,0
36345,3.97,5.0,4.9,1.25,100.0,0,100.0,22,1,1,0,1,0,0
36346,2.05,4.4,5.0,1.39,42.9,2,71.4,4,0,0,1,1,0,0
36347,2.27,4.9,5.0,1.07,28.6,3,14.3,26,1,0,1,0,1,0
36348,4.41,5.0,3.0,1.0,0.0,4,75.0,26,1,1,0,1,0,1
36349,2.03,5.0,4.5,1.38,50.0,2,50.0,5,1,0,0,0,1,0
36350,3.73,5.0,4.9,1.25,100.0,1,0.0,19,1,0,0,0,1,0
36351,7.03,5.0,4.0,1.0,0.0,2,100.0,6,1,1,0,0,1,1
36352,3.29,1.0,4.9,1.0,0.0,1,100.0,11,1,0,0,0,1,0
36353,8.3,4.9,4.7,1.05,10.0,3,50.0,11,0,0,1,0,1,1
36354,2.53,4.3,5.0,1.0,0.0,2,40.0,17,0,0,1,0,1,1
36355,2.17,4.9,4.9,1.05,5.7,8,94.3,4,0,1,0,0,1,1
36356,3.29,4.5,5.0,1.0,0.0,0,33.3,10,0,0,0,1,0,0
36357,7.12,5.0,4.3,1.18,21.4,2,42.9,4,0,1,0,0,1,0
36358,5.48,4.0,4.9,1.0,0.0,0,100.0,30,1,0,1,0,1,0
36359,1.68,5.0,5.0,1.0,0.0,0,50.0,30,1,1,0,1,0,1
36360,11.6,5.0,5.0,1.0,0.0,0,50.0,30,1,0,0,0,1,1
36361,1.55,5.0,3.0,1.0,0.0,1,25.0,1,1,1,0,0,1,1
36362,3.89,4.7,4.3,1.0,0.0,11,50.0,24,0,0,0,0,1,1
36363,10.12,5.0,4.0,1.0,0.0,0,0.0,11,1,0,0,0,1,0
36364,14.37,5.0,5.0,1.0,0.0,2,100.0,29,1,0,0,0,1,1
36365,7.09,5.0,4.9,1.0,0.0,1,100.0,27,1,0,0,1,0,1
36366,4.43,4.8,4.1,1.07,6.5,7,51.6,30,0,0,0,1,0,0
36367,13.64,4.3,4.3,1.0,0.0,3,83.3,1,1,0,0,0,1,0
36368,14.77,5.0,4.9,1.0,0.0,0,100.0,23,1,0,1,0,1,1
36369,9.96,5.0,4.8,1.0,0.0,4,90.9,6,1,0,0,1,0,1
36370,2.02,4.8,5.0,1.0,0.0,1,100.0,14,1,1,0,1,0,1
36371,13.72,5.0,4.9,1.0,0.0,1,100.0,7,1,0,0,1,0,1
36372,15.93,3.0,5.0,1.0,0.0,1,100.0,20,1,1,0,0,1,0
36373,5.46,4.6,4.9,1.0,0.0,2,62.5,6,0,0,0,0,1,0
36374,13.56,4.9,4.3,1.05,9.1,2,45.5,19,0,0,0,0,1,1
36375,12.75,5.0,4.9,1.0,0.0,0,100.0,26,0,0,1,0,1,0
36376,2.97,4.6,4.1,1.0,0.0,5,50.0,6,0,0,0,0,1,0
36377,3.44,5.0,4.9,1.0,0.0,0,100.0,7,1,1,0,1,0,0
36378,1.67,5.0,5.0,1.0,0.0,0,0.0,6,1,0,1,0,1,0
36379,3.97,5.0,5.0,1.0,0.0,2,50.0,3,1,1,0,0,1,1
36380,6.13,5.0,5.0,1.0,0.0,1,0.0,19,1,0,0,0,1,0
36381,8.53,5.0,1.0,1.0,0.0,0,100.0,6,1,0,0,0,1,0
36382,12.81,4.5,5.0,1.0,0.0,0,50.0,25,1,1,0,1,0,0
36383,7.68,4.9,5.0,1.0,0.0,7,100.0,7,1,1,0,1,0,0
36384,3.62,5.0,4.9,1.0,0.0,1,0.0,26,1,0,0,0,1,0
36385,3.51,4.9,4.9,1.0,0.0,4,12.5,4,0,1,0,0,1,1
36386,1.93,4.5,4.3,1.06,25.0,4,100.0,12,1,0,1,1,0,1
36387,0.71,5.0,4.5,1.0,0.0,2,0.0,11,1,0,0,0,1,1
36388,2.58,5.0,4.8,1.0,0.0,1,66.7,10,0,1,0,0,1,1
36389,1.61,4.3,5.0,1.0,0.0,2,42.9,17,1,0,0,0,1,0
36390,7.07,5.0,4.3,1.13,25.0,4,25.0,24,1,1,0,1,0,0
36391,8.16,5.0,5.0,1.0,0.0,1,0.0,25,1,0,1,0,1,0
36392,3.38,5.0,4.7,1.0,0.0,3,25.0,10,0,0,1,0,1,0
36393,6.3,5.0,5.0,1.0,0.0,0,0.0,3,1,1,0,0,1,0
36394,7.2,5.0,4.0,1.0,0.0,0,100.0,11,1,1,0,0,1,0
36395,13.96,5.0,5.0,1.0,0.0,0,100.0,6,1,0,1,1,0,0
36396,2.74,4.8,4.4,1.07,6.3,8,56.3,22,0,0,0,0,1,0
36397,8.86,5.0,4.0,1.0,0.0,1,100.0,25,1,0,0,0,1,0
36398,4.68,4.9,4.6,1.0,0.0,7,100.0,31,1,0,0,0,1,1
36399,3.02,4.4,4.8,1.0,0.0,8,63.9,6,0,0,0,0,1,0
36400,3.03,4.9,4.8,1.0,0.0,12,74.2,26,0,0,0,0,1,0
36401,15.56,4.8,4.3,1.0,0.0,1,100.0,16,0,0,0,0,1,1
36402,2.33,5.0,4.9,1.0,0.0,1,100.0,3,1,0,0,1,0,0
36403,2.88,5.0,5.0,1.0,0.0,0,100.0,18,1,1,0,1,0,0
36404,13.9,5.0,4.0,1.0,0.0,1,0.0,19,1,0,1,1,0,0
36405,7.26,4.0,4.9,1.0,0.0,0,100.0,9,0,1,0,0,1,0
36406,9.26,4.3,4.5,1.0,0.0,0,33.3,31,1,0,1,0,1,0
36407,2.13,4.8,4.2,1.16,23.5,2,29.4,26,0,0,1,0,1,0
36408,2.77,5.0,5.0,1.05,20.0,1,40.0,10,0,0,1,0,1,1
36409,4.3,4.8,3.8,1.01,3.8,4,65.4,11,0,0,0,1,0,1
36410,4.67,5.0,4.9,1.0,0.0,0,100.0,1,1,0,0,1,0,0
36411,0.91,5.0,5.0,1.0,0.0,2,50.0,6,1,1,0,0,1,0
36412,1.14,5.0,5.0,1.0,0.0,1,75.0,28,1,1,0,1,0,0
36413,2.0,4.8,4.7,1.08,11.0,10,53.4,18,0,0,1,0,1,1
36414,2.39,4.0,1.0,1.0,0.0,0,100.0,11,1,0,0,0,1,0
36415,7.47,5.0,4.3,1.0,0.0,0,33.3,6,1,0,0,0,1,0
36416,1.93,3.8,5.0,1.0,0.0,1,83.3,26,0,0,0,0,1,1
36417,7.13,5.0,5.0,1.0,0.0,2,50.0,22,1,0,1,1,0,1
36418,20.93,4.7,4.0,1.08,16.7,1,16.7,18,1,1,0,1,0,1
36419,1.4,4.9,5.0,1.0,0.0,1,71.4,25,0,0,0,0,1,0
36420,2.71,5.0,5.0,1.0,0.0,1,50.0,10,1,0,0,1,0,1
36421,6.45,5.0,4.3,1.0,0.0,0,0.0,19,1,1,0,0,1,1
36422,20.17,4.7,5.0,1.0,0.0,3,94.9,20,0,0,0,0,1,1
36423,5.14,4.0,4.9,1.0,0.0,1,0.0,11,1,0,0,1,0,0
36424,8.08,4.7,4.8,1.02,6.5,8,71.0,18,0,0,0,0,1,1
36425,1.71,4.1,5.0,1.0,0.0,4,36.4,15,1,0,0,0,1,0
36426,3.05,5.0,5.0,1.0,0.0,1,50.0,14,1,0,0,0,1,1
36427,3.84,5.0,5.0,1.0,0.0,0,0.0,10,0,0,0,1,0,0
36428,2.3,5.0,5.0,1.2,20.0,1,0.0,19,1,0,0,0,1,1
36429,1.5,4.9,5.0,1.05,10.0,8,50.0,26,0,0,1,0,1,1
36430,9.73,5.0,5.0,1.13,50.0,1,100.0,13,1,0,1,0,1,0
36431,1.36,5.0,5.0,1.0,0.0,0,100.0,22,1,1,0,0,1,1
36432,1.52,4.5,5.0,1.0,0.0,2,0.0,5,0,0,0,0,1,0
